Table,NAME,FMTName,Type,Value,Label,FLAT,METRO
AHS2015,REL13,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL13,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL13,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL13,REL,C,04,Child of reference person,YES,YES
AHS2015,REL13,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL13,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL13,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL13,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL13,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL13,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL13,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL13,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL13,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL13,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL13,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL13,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL13,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REL14,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL14,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL14,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL14,REL,C,04,Child of reference person,YES,YES
AHS2015,REL14,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL14,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL14,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL14,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL14,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL14,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL14,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL14,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL14,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL14,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL14,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL14,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL14,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REL15,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL15,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL15,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL15,REL,C,04,Child of reference person,YES,YES
AHS2015,REL15,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL15,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL15,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL15,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL15,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL15,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL15,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL15,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL15,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL15,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL15,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL15,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL15,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REL16,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL16,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL16,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL16,REL,C,04,Child of reference person,YES,YES
AHS2015,REL16,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL16,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL16,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL16,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL16,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL16,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL16,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL16,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL16,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL16,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL16,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL16,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL16,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REL2,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL2,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL2,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL2,REL,C,04,Child of reference person,YES,YES
AHS2015,REL2,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL2,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL2,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL2,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL2,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL2,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL2,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL2,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL2,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL2,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL2,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL2,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL2,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REL3,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL3,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL3,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL3,REL,C,04,Child of reference person,YES,YES
AHS2015,REL3,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL3,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL3,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL3,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL3,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL3,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL3,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL3,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL3,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL3,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL3,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL3,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL3,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REL4,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL4,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL4,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL4,REL,C,04,Child of reference person,YES,YES
AHS2015,REL4,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL4,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL4,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL4,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL4,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL4,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL4,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL4,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL4,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL4,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL4,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL4,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL4,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REL5,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL5,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL5,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL5,REL,C,04,Child of reference person,YES,YES
AHS2015,REL5,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL5,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL5,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL5,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL5,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL5,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL5,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL5,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL5,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL5,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL5,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL5,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL5,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REL6,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL6,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL6,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL6,REL,C,04,Child of reference person,YES,YES
AHS2015,REL6,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL6,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL6,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL6,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL6,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL6,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL6,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL6,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL6,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL6,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL6,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL6,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL6,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REL7,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL7,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL7,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL7,REL,C,04,Child of reference person,YES,YES
AHS2015,REL7,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL7,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL7,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL7,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL7,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL7,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL7,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL7,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL7,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL7,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL7,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL7,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL7,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REL8,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL8,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL8,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL8,REL,C,04,Child of reference person,YES,YES
AHS2015,REL8,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL8,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL8,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL8,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL8,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL8,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL8,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL8,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL8,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL8,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL8,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL8,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL8,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REL9,REL,C,01,Reference person with relatives in household,YES,YES
AHS2015,REL9,REL,C,02,Reference person without relatives in household,YES,YES
AHS2015,REL9,REL,C,03,Spouse (husband/wife),YES,YES
AHS2015,REL9,REL,C,04,Child of reference person,YES,YES
AHS2015,REL9,REL,C,05,Grandchild of reference person,YES,YES
AHS2015,REL9,REL,C,06,Parent of reference person,YES,YES
AHS2015,REL9,REL,C,07,Sibling (brother/sister) of reference person,YES,YES
AHS2015,REL9,REL,C,08,Other relative of reference person,YES,YES
AHS2015,REL9,REL,C,09,Foster child of reference person,YES,YES
AHS2015,REL9,REL,C,10,Unmarried partner (with own relatives),YES,YES
AHS2015,REL9,REL,C,11,Unmarried partner (without own relatives),YES,YES
AHS2015,REL9,REL,C,12,House/roommate (with own relatives),YES,YES
AHS2015,REL9,REL,C,13,House/roommate (without own relatives),YES,YES
AHS2015,REL9,REL,C,14,Roomer/boarder (with own relatives),YES,YES
AHS2015,REL9,REL,C,15,Roomer/boarder (without own relatives),YES,YES
AHS2015,REL9,REL,C,16,Other nonrelative (with own relatives),YES,YES
AHS2015,REL9,REL,C,17,Other nonrelative (without own relatives),YES,YES
AHS2015,REMODAMT,REMODAMT,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,REMODAMT,REMODAMT,N,.N,Not Applicable,YES,YES
AHS2015,RENT,RENT,N,99999,"$99,999 or more",YES,YES
AHS2015,RENT,RENT,N,.N,Not Applicable,YES,YES
AHS2015,RENTCNTRL,RENTCNTRL,C,1,Yes,YES,YES
AHS2015,RENTCNTRL,RENTCNTRL,C,2,No,YES,YES
AHS2015,RENTCNTRL,RENTCNTRL,C,M,Not Reported,YES,YES
AHS2015,RENTCNTRL,RENTCNTRL,C,N,Not Applicable,YES,YES
AHS2015,RENTSUB,RENTSUB,C,1,Public housing,YES,YES
AHS2015,RENTSUB,RENTSUB,C,2,Portable voucher,YES,YES
AHS2015,RENTSUB,RENTSUB,C,3,Non-portable voucher,YES,YES
AHS2015,RENTSUB,RENTSUB,C,4,Other government subsidy,YES,YES
AHS2015,RENTSUB,RENTSUB,C,5,Rent reduction requiring annual recertification not reported elsewhere,YES,YES
AHS2015,RENTSUB,RENTSUB,C,6,Rent reduction because household member works for owner,YES,YES
AHS2015,RENTSUB,RENTSUB,C,7,Rent reduction because household member related to owner,YES,YES
AHS2015,RENTSUB,RENTSUB,C,8,No rental subsidy or reduction,YES,YES
AHS2015,RESPONDENT1,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT1,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT10,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT10,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT11,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT11,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT12,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT12,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT13,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT13,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT14,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT14,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT15,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT15,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT16,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT16,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT2,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT2,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT3,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT3,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT4,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT4,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT5,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT5,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT6,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT6,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT7,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT7,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT8,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT8,RESPONDENT,C,2,No,YES,YES
AHS2015,RESPONDENT9,RESPONDENT,C,1,Yes,YES,YES
AHS2015,RESPONDENT9,RESPONDENT,C,2,No,YES,YES
AHS2015,RETP1,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP1,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP1,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP10,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP10,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP10,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP11,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP11,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP11,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP12,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP12,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP12,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP13,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP13,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP13,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP14,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP14,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP14,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP15,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP15,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP15,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP16,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP16,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP16,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP2,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP2,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP2,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP3,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP3,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP3,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP4,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP4,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP4,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP5,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP5,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP5,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP6,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP6,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP6,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP7,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP7,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP7,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP8,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP8,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP8,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RETP9,RETP,N,0,Does not receive retirement income,YES,YES
AHS2015,RETP9,RETP,N,9999998,"$9,999,998 or more",YES,YES
AHS2015,RETP9,RETP,N,.N,Not Applicable,YES,YES
AHS2015,RMCHANGE,RMCHANGE,C,1,Yes,YES,YES
AHS2015,RMCHANGE,RMCHANGE,C,2,No,YES,YES
AHS2015,RMCHANGE,RMCHANGE,C,M,Not Reported,YES,YES
AHS2015,RMCHANGE,RMCHANGE,C,N,Not Applicable,YES,YES
AHS2015,RMCOMMUTE,RMCOMMUTE,C,1,Yes,YES,YES
AHS2015,RMCOMMUTE,RMCOMMUTE,C,2,No,YES,YES
AHS2015,RMCOMMUTE,RMCOMMUTE,C,M,Not Reported,YES,YES
AHS2015,RMCOMMUTE,RMCOMMUTE,C,N,Not Applicable,YES,YES
AHS2015,RMCOSTS,RMCOSTS,C,1,Yes,YES,YES
AHS2015,RMCOSTS,RMCOSTS,C,2,No,YES,YES
AHS2015,RMCOSTS,RMCOSTS,C,M,Not Reported,YES,YES
AHS2015,RMCOSTS,RMCOSTS,C,N,Not Applicable,YES,YES
AHS2015,RMFAMILY,RMFAMILY,C,1,Yes,YES,YES
AHS2015,RMFAMILY,RMFAMILY,C,2,No,YES,YES
AHS2015,RMFAMILY,RMFAMILY,C,M,Not Reported,YES,YES
AHS2015,RMFAMILY,RMFAMILY,C,N,Not Applicable,YES,YES
AHS2015,RMHOME,RMHOME,C,1,Yes,YES,YES
AHS2015,RMHOME,RMHOME,C,2,No,YES,YES
AHS2015,RMHOME,RMHOME,C,M,Not Reported,YES,YES
AHS2015,RMHOME,RMHOME,C,N,Not Applicable,YES,YES
AHS2015,RMHOOD,RMHOOD,C,1,Yes,YES,YES
AHS2015,RMHOOD,RMHOOD,C,2,No,YES,YES
AHS2015,RMHOOD,RMHOOD,C,M,Not Reported,YES,YES
AHS2015,RMHOOD,RMHOOD,C,N,Not Applicable,YES,YES
AHS2015,RMJOB,RMJOB,C,1,Yes,YES,YES
AHS2015,RMJOB,RMJOB,C,2,No,YES,YES
AHS2015,RMJOB,RMJOB,C,M,Not Reported,YES,YES
AHS2015,RMJOB,RMJOB,C,N,Not Applicable,YES,YES
AHS2015,RMOTHER,RMOTHER,C,1,Yes,YES,YES
AHS2015,RMOTHER,RMOTHER,C,2,No,YES,YES
AHS2015,RMOTHER,RMOTHER,C,M,Not Reported,YES,YES
AHS2015,RMOTHER,RMOTHER,C,N,Not Applicable,YES,YES
AHS2015,RMOWNHH,RMOWNHH,C,1,Yes,YES,YES
AHS2015,RMOWNHH,RMOWNHH,C,2,No,YES,YES
AHS2015,RMOWNHH,RMOWNHH,C,M,Not Reported,YES,YES
AHS2015,RMOWNHH,RMOWNHH,C,N,Not Applicable,YES,YES
AHS2015,ROACH,ROACH,C,1,Seen daily in the last 12 months,YES,YES
AHS2015,ROACH,ROACH,C,2,Seen weekly in the last 12 months,YES,YES
AHS2015,ROACH,ROACH,C,3,Seen monthly in the last 12 months,YES,YES
AHS2015,ROACH,ROACH,C,4,Seen a few times in the last 12 months,YES,YES
AHS2015,ROACH,ROACH,C,5,No signs in the last 12 months,YES,YES
AHS2015,ROACH,ROACH,C,N,Not Applicable,YES,YES
AHS2015,RODENT,RODENT,C,1,Seen daily in the last 12 months,YES,YES
AHS2015,RODENT,RODENT,C,2,Seen weekly in the last 12 months,YES,YES
AHS2015,RODENT,RODENT,C,3,Seen monthly in the last 12 months,YES,YES
AHS2015,RODENT,RODENT,C,4,Seen a few times in the last 12 months,YES,YES
AHS2015,RODENT,RODENT,C,5,No signs in the last 12 months,YES,YES
AHS2015,RODENT,RODENT,C,N,Not Applicable,YES,YES
AHS2015,ROOFHOLE,ROOFHOLE,C,1,Yes,YES,YES
AHS2015,ROOFHOLE,ROOFHOLE,C,2,No,YES,YES
AHS2015,ROOFHOLE,ROOFHOLE,C,M,Not Reported,YES,YES
AHS2015,ROOFHOLE,ROOFHOLE,C,N,Not Applicable,YES,YES
AHS2015,ROOFSAG,ROOFSAG,C,1,Yes,YES,YES
AHS2015,ROOFSAG,ROOFSAG,C,2,No,YES,YES
AHS2015,ROOFSAG,ROOFSAG,C,M,Not Reported,YES,YES
AHS2015,ROOFSAG,ROOFSAG,C,N,Not Applicable,YES,YES
AHS2015,ROOFSHIN,ROOFSHIN,C,1,Yes,YES,YES
AHS2015,ROOFSHIN,ROOFSHIN,C,2,No,YES,YES
AHS2015,ROOFSHIN,ROOFSHIN,C,M,Not Reported,YES,YES
AHS2015,ROOFSHIN,ROOFSHIN,C,N,Not Applicable,YES,YES
AHS2015,SAFEU7KD,SAFEUKD,C,1,Yes,YES,YES
AHS2015,SAFEU7KD,SAFEUKD,C,2,No,YES,YES
AHS2015,SAFEU7KD,SAFEUKD,C,M,Not Reported,YES,YES
AHS2015,SAFEU7KD,SAFEUKD,C,N,Not Applicable,YES,YES
AHS2015,SEARCHFAM,SEARCHFAM,C,1,Yes,YES,YES
AHS2015,SEARCHFAM,SEARCHFAM,C,2,No,YES,YES
AHS2015,SEARCHFAM,SEARCHFAM,C,M,Not Reported,YES,YES
AHS2015,SEARCHFAM,SEARCHFAM,C,N,Not Applicable,YES,YES
AHS2015,SEARCHLIST,SEARCHLIST,C,1,Yes,YES,YES
AHS2015,SEARCHLIST,SEARCHLIST,C,2,No,YES,YES
AHS2015,SEARCHLIST,SEARCHLIST,C,M,Not Reported,YES,YES
AHS2015,SEARCHLIST,SEARCHLIST,C,N,Not Applicable,YES,YES
AHS2015,SEARCHNET,SEARCHNET,C,1,Yes,YES,YES
AHS2015,SEARCHNET,SEARCHNET,C,2,No,YES,YES
AHS2015,SEARCHNET,SEARCHNET,C,M,Not Reported,YES,YES
AHS2015,SEARCHNET,SEARCHNET,C,N,Not Applicable,YES,YES
AHS2015,SEARCHOTH,SEARCHOTH,C,1,Yes,YES,YES
AHS2015,SEARCHOTH,SEARCHOTH,C,2,No,YES,YES
AHS2015,SEARCHOTH,SEARCHOTH,C,M,Not Reported,YES,YES
AHS2015,SEARCHOTH,SEARCHOTH,C,N,Not Applicable,YES,YES
